timestamp_rounded_5min,source,chamber_RH,chamber_temp,PM1_SMPS,PM1_SMPS_SPS30,PN25_APS_valid,PM1_APS_valid,PM25_APS_valid,PM25_dusttrak,PN1_SMPS_SPS30,timestamp_rounded_1min,sensor,SPS30_PM1,SPS30_PM2.5,SHTC3Ext_T,SHTC3Ext_RH,SHTC3_T,SHTC3_RH
2025-05-21T09:25:00Z,candles,40,20,0.8139153905019055,0.4660410202432905,0.378,0.06016121900449842,0.3250253217764131,0,12.81916328195168,2025-05-21T09:26:00Z,1,0.64163512,0.678504944,22.68400002,34.68066788,26.68466949,32.7753334
2025-05-21T09:25:00Z,candles,40,20,0.8139153905019055,0.4660410202432905,0.378,0.06016121900449842,0.3250253217764131,0,12.81916328195168,2025-05-21T09:27:00Z,4,0.628729165,0.78609401,22.71733093,35.78599548,26.78999901,32.11466599
2025-05-21T09:25:00Z,candles,40,20,0.8139153905019055,0.4660410202432905,0.378,0.06016121900449842,0.3250253217764131,0,12.81916328195168,2025-05-21T09:27:00Z,5,0.859385192,0.908766747,22.648548130000002,36.04868698,26.46933365,35.39333725
2025-05-21T09:25:00Z,candles,40,20,0.8139153905019055,0.4660410202432905,0.378,0.06016121900449842,0.3250253217764131,0,12.81916328195168,2025-05-21T09:29:00Z,7,0.661986291,0.716466665,NA,NA,26.59181595,27.48272133
2025-05-21T09:25:00Z,candles,40,20,0.8139153905019055,0.4660410202432905,0.378,0.06016121900449842,0.3250253217764131,0,12.81916328195168,2025-05-21T09:27:00Z,9,0.666268229,0.795062959,22.60622215,35.3007164,26.6673336,27.25799942
2025-05-21T09:30:00Z,candles,40,20,0.5068636853939943,0.2328839900933934,0.30599999999999994,0.0649726643647462,0.23266780134261308,0,9.483242704477764,2025-05-21T09:32:00Z,3,0.712749422,0.824241877,23.15576553,36.58766556,26.68400192,30.62466812
2025-05-21T09:30:00Z,candles,40,20,0.5068636853939943,0.2328839900933934,0.30599999999999994,0.0649726643647462,0.23266780134261308,0,9.483242704477764,2025-05-21T09:32:00Z,6,0.679574251,0.718623996,21.89608765,35.9022522,25.61600304,34.82133484
2025-05-21T09:30:00Z,candles,40,20,0.5068636853939943,0.2328839900933934,0.30599999999999994,0.0649726643647462,0.23266780134261308,0,9.483242704477764,2025-05-21T09:32:00Z,2,0.60250771,0.667064786,23.27560043,33.24865723,27.16333389,32.00733185
2025-05-21T09:30:00Z,candles,40,20,0.5068636853939943,0.2328839900933934,0.30599999999999994,0.0649726643647462,0.23266780134261308,0,9.483242704477764,2025-05-21T09:34:00Z,8,0.641049385,0.826886773,22.8181591,37.9657135,26.05733109,28.66333389
2025-05-21T09:30:00Z,candles,40,20,0.5068636853939943,0.2328839900933934,0.30599999999999994,0.0649726643647462,0.23266780134261308,0,9.483242704477764,2025-05-21T09:32:00Z,1,0.40892452,0.432422221,22.67733383,35.10533905,26.65133095,33.13933182
2025-05-21T09:30:00Z,candles,40,20,0.5068636853939943,0.2328839900933934,0.30599999999999994,0.0649726643647462,0.23266780134261308,0,9.483242704477764,2025-05-21T09:32:00Z,5,0.817427456,0.864398301,22.68296051,36.20695877,26.47399712,35.63599396
2025-05-21T09:30:00Z,candles,40,20,0.5068636853939943,0.2328839900933934,0.30599999999999994,0.0649726643647462,0.23266780134261308,0,9.483242704477764,2025-05-21T09:34:00Z,7,1.176344872,1.401566505,NA,NA,26.51590919,27.80318069
2025-05-21T09:30:00Z,candles,40,20,0.5068636853939943,0.2328839900933934,0.30599999999999994,0.0649726643647462,0.23266780134261308,0,9.483242704477764,2025-05-21T09:32:00Z,9,0.774949729,0.819479883,22.59716606,35.59597397,26.62866783,27.58466339
2025-05-21T09:35:00Z,candles,40,20,0.35394077369970495,0.09237057016106946,0.2879999999999999,0.04557943700484456,0.28448046977942465,0,3.527784515944417,2025-05-21T09:37:00Z,3,0.606961966,0.641839087,23.18103409,36.71091461,26.65266228,30.7326622
2025-05-21T09:35:00Z,candles,40,20,0.35394077369970495,0.09237057016106946,0.2879999999999999,0.04557943700484456,0.28448046977942465,0,3.527784515944417,2025-05-21T09:37:00Z,6,0.60388267,0.657453239,21.89523506,36.09435272,25.61199951,34.89666748
2025-05-21T09:35:00Z,candles,40,20,0.35394077369970495,0.09237057016106946,0.2879999999999999,0.04557943700484456,0.28448046977942465,0,3.527784515944417,2025-05-21T09:37:00Z,2,0.62390399,0.659754634,23.24578476,33.45336151,27.09399986,32.12866592
2025-05-21T09:35:00Z,candles,40,20,0.35394077369970495,0.09237057016106946,0.2879999999999999,0.04557943700484456,0.28448046977942465,0,3.527784515944417,2025-05-21T09:39:00Z,8,0.519677103,0.549538851,22.850214,37.9975853,26.05800056,28.71532822
2025-05-21T09:35:00Z,candles,40,20,0.35394077369970495,0.09237057016106946,0.2879999999999999,0.04557943700484456,0.28448046977942465,0,3.527784515944417,2025-05-21T09:35:00Z,4,0.506243765,0.535333395,22.97599983,35.82600403,26.61599731,32.76200104
2025-05-21T09:35:00Z,candles,40,20,0.35394077369970495,0.09237057016106946,0.2879999999999999,0.04557943700484456,0.28448046977942465,0,3.527784515944417,2025-05-21T09:37:00Z,5,0.531126916,0.561646461,22.73178101,36.28835678,26.46332932,35.59399414
2025-05-21T09:35:00Z,candles,40,20,0.35394077369970495,0.09237057016106946,0.2879999999999999,0.04557943700484456,0.28448046977942465,0,3.527784515944417,2025-05-21T09:39:00Z,7,0.544307292,0.607834578,NA,NA,26.43863869,28.00136185
2025-05-21T09:35:00Z,candles,40,20,0.35394077369970495,0.09237057016106946,0.2879999999999999,0.04557943700484456,0.28448046977942465,0,3.527784515944417,2025-05-21T09:37:00Z,9,0.541002929,0.78689754,22.65235901,35.65678787,26.55533218,27.86799622
